GAME_ID,EVENT_ID,INN_CT,TOTAL_INN,HOME_TEAM,HOME_TEAM_WINS,OUTS_CT,HOME_SCORE_CT,AWAY_SCORE_CT,RUNNER_FIRST,RUNNER_SECOND,RUNNER_THIRD,PIT_ID,SAVE_PIT_ID,FULL_NAME,made_save,IP,sit_id,succ_rate,save_dif,year
BOS201209260,70,9,9,0,0,0,2,4,0,0,0,rodnf001,rodnf001,Fernando Rodney,True,1.0,090201.0,97.3,1.027749229188078,2012
BOS201304080,61,9,9,1,1,0,3,0,0,0,0,hanrj001,hanrj001,Joel Hanrahan,True,1.0,090301.0,99.2,1.0080645161290323,2013
BOS201304100,65,9,9,1,0,0,5,3,0,0,0,hanrj001,johnj010,Joel Hanrahan,False,0.67,090200.67,97.3,-9.259259259259249,2013
BOS201304100,75,9,9,0,0,0,5,8,0,0,0,johnj010,johnj010,Jim Johnson,True,1.0,090301.0,99.2,1.0080645161290323,2013
BOS201304110,75,9,9,0,0,0,2,3,0,0,0,johnj010,johnj010,Jim Johnson,True,1.0,090101.0,95.2,1.050420168067227,2013
BOS201304200,68,9,9,1,1,0,4,2,0,0,0,baila001,baila001,Andrew Bailey,True,1.0,090201.0,97.3,1.027749229188078,2013
BOS201304200,65,8,9,0,1,2,1,2,0,0,1,herrk001,baila001,Kelvin Herrera,False,1.33,082111.33,88.6,-2.1929824561403497,2013
BOS201304211,71,9,9,0,0,0,2,4,0,0,0,hollg001,hollg001,Greg Holland,True,1.0,090201.0,97.3,1.027749229188078,2013
BOS201304212,65,8,10,1,0,0,4,3,0,0,0,uehak001,hollg001,Koji Uehara,False,1.0,080101.0,29.4,-0.3541076487252125,2013
BOS201304212,89,10,10,0,0,0,4,5,0,0,0,hollg001,hollg001,Greg Holland,True,1.0,100101.0,96.6,1.0351966873706004,2013
BOS201304220,83,9,9,1,1,0,9,6,0,0,0,baila001,baila001,Andrew Bailey,True,1.0,090301.0,99.2,1.0080645161290323,2013
BOS201304240,80,9,9,1,1,0,6,5,0,0,0,baila001,baila001,Andrew Bailey,True,1.0,090101.0,95.2,1.050420168067227,2013
BOS201305060,72,9,11,1,1,0,5,4,0,0,0,hanrj001,None,Joel Hanrahan,False,0.67,090100.67,95.2,-5.208333333333337,2013
BOS201305060,60,7,11,0,1,0,3,4,0,0,0,fienc001,None,Casey Fien,False,1.0,070101.0,50.0,-0.5,2013
BOS201305090,74,9,9,0,0,0,3,5,0,0,0,perkg001,perkg001,Glen Perkins,True,1.0,090201.0,97.3,1.027749229188078,2013
BOS201305110,70,9,9,0,0,0,2,3,0,0,0,jansc001,jansc001,Casey Janssen,True,1.0,090101.0,95.2,1.050420168067227,2013
BOS201305230,72,7,9,0,0,0,3,12,0,0,0,barns002,barns002,Scott Barnes,True,3.0,070903.0,50.0,2.0,2013
BOS201305250,83,9,9,1,1,0,7,4,0,0,0,baila001,baila001,Andrew Bailey,True,1.0,090301.0,99.2,1.0080645161290323,2013
BOS201305250,74,8,9,0,1,0,3,4,0,0,0,pestv001,baila001,Vinnie Pestano,False,2.0,080102.0,29.4,-0.3541076487252125,2013
BOS201305260,78,9,9,0,1,2,4,5,1,1,1,smitj002,None,Joe Smith,False,0.33,092130.33,50.0,-0.5,2013
BOS201305280,69,9,9,0,0,0,1,3,0,0,0,papej001,papej001,Jonathan Papelbon,True,1.0,090201.0,97.3,1.027749229188078,2013
BOS201306050,74,9,9,0,0,0,2,3,0,0,0,nathj001,nathj001,Joe Nathan,True,1.0,090101.0,95.2,1.050420168067227,2013
BOS201306060,65,7,9,0,1,1,2,3,1,1,1,frasj002,None,Jason Frasor,False,0.67,071130.67,50.0,-0.5,2013
BOS201306081,98,9,9,0,0,2,5,9,1,0,1,friee001,friee001,Ernesto Frieri,True,0.33,092420.33,50.0,2.0,2013
BOS201306260,71,9,9,1,1,0,5,3,0,0,0,uehak001,uehak001,Koji Uehara,True,1.0,090201.0,97.3,1.027749229188078,2013
BOS201306270,67,9,9,1,1,0,7,4,0,0,0,uehak001,uehak001,Koji Uehara,True,1.0,090301.0,99.2,1.0080645161290323,2013
BOS201306280,61,7,9,1,1,0,5,4,0,0,0,baila001,uehak001,Andrew Bailey,False,0.67,070100.67,50.0,-0.5,2013
BOS201306280,81,9,9,1,1,0,7,5,0,0,0,uehak001,uehak001,Koji Uehara,True,1.0,090201.0,97.3,1.027749229188078,2013
BOS201307020,70,9,9,1,1,0,4,1,0,0,0,uehak001,uehak001,Koji Uehara,True,1.0,090301.0,99.2,1.0080645161290323,2013
BOS201307190,69,9,9,1,1,0,4,2,0,0,0,uehak001,uehak001,Koji Uehara,True,1.0,090201.0,97.3,1.027749229188078,2013
BOS201307200,77,9,9,0,0,0,2,5,0,0,0,rivem002,rivem002,Mariano Rivera,True,1.0,090301.0,99.2,1.0080645161290323,2013
BOS201307210,73,7,11,1,1,1,7,5,1,1,0,tazaj001,None,Junichi Tazawa,False,0.67,071220.67,50.0,-0.5,2013
BOS201307290,68,9,9,0,0,0,1,2,0,0,0,rodnf001,rodnf001,Fernando Rodney,True,1.0,090101.0,95.2,1.050420168067227,2013
BOS201307310,62,8,15,1,1,0,4,3,0,0,0,tazaj001,None,Junichi Tazawa,False,1.0,080101.0,29.4,-0.3541076487252125,2013
BOS201307310,52,6,15,0,1,2,2,3,0,1,1,pereo002,None,Oliver Perez,False,0.33,062120.33,33.3,-0.3748125937031484,2013
BOS201308010,85,9,9,0,1,1,6,7,1,1,0,mediy001,None,Yoervis Medina,False,0.67,091120.67,50.0,-0.5,2013
BOS201308020,79,9,9,0,0,0,6,7,0,0,0,ziegb001,ziegb001,Brad Ziegler,True,1.0,090101.0,95.2,1.050420168067227,2013
BOS201308030,71,9,9,1,1,0,5,2,0,0,0,uehak001,uehak001,Koji Uehara,True,1.0,090301.0,99.2,1.0080645161290323,2013
BOS201308180,57,6,9,1,0,1,6,4,1,1,1,britd001,rivem002,Drake Britton,False,0.33,061230.33,33.3,-0.3748125937031484,2013
BOS201308180,94,9,9,0,0,0,6,9,0,0,0,rivem002,rivem002,Mariano Rivera,True,1.0,090301.0,99.2,1.0080645161290323,2013
BOS201308280,73,9,9,1,1,0,4,3,0,0,0,uehak001,uehak001,Koji Uehara,True,1.0,090101.0,95.2,1.050420168067227,2013
BOS201308280,60,7,9,0,1,1,1,3,1,0,1,odayd001,uehak001,Darren O'Day,False,0.33,071220.33,50.0,-0.5,2013
BOS201308290,75,9,9,0,0,0,2,3,0,0,0,johnj010,johnj010,Jim Johnson,True,1.0,090101.0,95.2,1.050420168067227,2013
BOS201308300,70,8,9,1,1,2,4,3,0,0,0,uehak001,uehak001,Koji Uehara,True,1.33,082101.33,80.0,1.25,2013
BOS201309010,84,9,9,1,1,0,7,6,0,0,0,uehak001,uehak001,Koji Uehara,True,1.0,090101.0,95.2,1.050420168067227,2013
BOS201309020,70,9,9,0,0,0,0,3,0,0,0,veraj001,veraj001,Jose Veras,True,1.0,090301.0,99.2,1.0080645161290323,2013
BOS201309030,69,9,9,1,1,0,2,1,0,0,0,uehak001,uehak001,Koji Uehara,True,1.0,090101.0,95.2,1.050420168067227,2013
BOS201309130,58,7,9,1,1,1,4,2,1,0,1,bresc001,None,Craig Breslow,False,0.33,071220.33,50.0,-0.5,2013
BOS201309170,71,9,9,0,0,0,2,3,0,0,0,johnj010,johnj010,Jim Johnson,True,1.0,090101.0,95.2,1.050420168067227,2013
BOS201309180,96,12,12,0,0,0,3,5,0,0,0,johnj010,johnj010,Jim Johnson,True,1.0,120201.0,85.7,1.1668611435239207,2013
BOS201309200,70,8,9,1,1,1,5,3,1,0,0,uehak001,uehak001,Koji Uehara,True,1.67,081211.67,83.3,1.2004801920768309,2013
BOS201309210,74,9,9,0,0,0,2,4,0,0,0,jansc001,jansc001,Casey Janssen,True,1.0,090201.0,97.3,1.027749229188078,2013
BOS201309220,64,9,9,1,1,0,5,2,0,0,0,uehak001,uehak001,Koji Uehara,True,1.0,090301.0,99.2,1.0080645161290323,2013
BOS201310050,74,9,9,1,1,0,7,4,0,0,0,uehak001,uehak001,Koji Uehara,True,1.0,090301.0,99.2,1.0080645161290323,2013
BOS201310120,74,9,9,0,0,0,0,1,0,0,0,benoj001,benoj001,Joaquin Benoit,True,1.0,090101.0,95.2,1.050420168067227,2013
BOS201310130,67,8,9,0,1,2,1,5,1,1,1,benoj001,None,Joaquin Benoit,False,0.33,082430.33,94.4,-4.464285714285719,2013
BOS201310190,70,9,9,1,1,0,5,2,0,0,0,uehak001,uehak001,Koji Uehara,True,1.0,090301.0,99.2,1.0080645161290323,2013
BOS201310190,61,7,9,0,1,1,1,2,1,1,1,veraj001,uehak001,Jose Veras,False,0.33,071130.33,50.0,-0.5,2013
BOS201310240,51,7,9,1,0,1,2,1,1,1,0,bresc001,roset001,Craig Breslow,False,0.33,071120.33,50.0,-0.5,2013
BOS201310240,71,9,9,0,0,0,2,4,0,0,0,roset001,roset001,Trevor Rosenthal,True,1.0,090201.0,97.3,1.027749229188078,2013
CHA201004070,80,9,9,0,0,0,3,5,0,0,0,perec002,perec002,Chris Perez,True,1.0,090201.0,97.3,1.027749229188078,2010
CHA201004080,63,8,11,1,0,0,3,2,0,0,0,thorm001,perec002,Matt Thornton,False,1.0,080101.0,29.4,-0.3541076487252125,2010
CHA201004080,59,7,11,0,0,0,1,2,1,0,0,smitj002,perec002,Joe Smith,False,1.0,070111.0,50.0,-0.5,2010
CHA201004080,96,11,11,0,0,0,3,5,0,0,0,perec002,perec002,Chris Perez,True,1.0,110201.0,86.2,1.160092807424594,2010
CHA201004090,60,7,11,1,0,1,3,2,1,1,0,willr003,raucj001,Randy Williams,False,0.33,071120.33,50.0,-0.5,2010
CHA201004090,95,11,11,0,0,0,3,4,0,0,0,raucj001,raucj001,Jon Rauch,True,1.0,110101.0,86.2,1.160092807424594,2010
CHA201004100,68,9,9,0,0,0,1,2,0,0,0,raucj001,raucj001,Jon Rauch,True,1.0,090101.0,95.2,1.050420168067227,2010
CHA201004110,66,9,9,1,1,0,5,4,0,0,0,jenkb001,jenkb001,Bobby Jenks,True,1.0,090101.0,95.2,1.050420168067227,2010
CHA201004200,63,9,9,1,1,0,4,1,0,0,0,jenkb001,jenkb001,Bobby Jenks,True,1.0,090301.0,99.2,1.0080645161290323,2010
CHA201004230,60,7,9,1,1,1,5,2,1,1,1,putzj001,None,J.J. Putz,False,0.33,071330.33,50.0,-0.5,2010
CHA201004230,67,7,9,0,1,2,5,6,1,1,0,leagb001,None,Brandon League,False,1.33,072121.33,50.0,-0.5,2010
CHA201004240,68,9,9,0,1,0,2,4,0,0,0,aardd001,None,David Aardsma,False,1.0,090201.0,97.3,-9.259259259259249,2010
CHA201004250,66,9,9,1,1,0,3,2,0,0,0,jenkb001,jenkb001,Bobby Jenks,True,1.0,090101.0,95.2,1.050420168067227,2010
CHA201005060,69,9,9,0,0,0,0,2,0,0,0,gregk001,gregk001,Kevin Gregg,True,1.0,090201.0,97.3,1.027749229188078,2010
CHA201005070,72,9,12,0,0,0,3,4,0,0,0,gregk001,None,Kevin Gregg,False,1.0,090101.0,95.2,-5.208333333333337,2010
CHA201005090,58,6,9,0,0,1,4,5,1,1,0,camps002,gregk001,Shawn Camp,False,1.0,061121.0,33.3,-0.3748125937031484,2010
CHA201005090,93,9,9,0,0,0,7,9,0,0,0,gregk001,gregk001,Kevin Gregg,True,1.0,090201.0,97.3,1.027749229188078,2010
CHA201005190,65,9,9,0,0,0,1,3,0,0,0,fuenb001,fuenb001,Brian Fuentes,True,1.0,090201.0,97.3,1.027749229188078,2010
CHA201005200,82,9,9,0,0,0,5,6,0,0,0,fuenb001,fuenb001,Brian Fuentes,True,1.0,090101.0,95.2,1.050420168067227,2010
CHA201005220,74,9,9,1,1,0,4,1,0,0,0,jenkb001,jenkb001,Bobby Jenks,True,1.0,090301.0,99.2,1.0080645161290323,2010
CHA201006010,87,9,9,0,0,0,6,9,0,0,0,felin001,felin001,Neftali Feliz,True,1.0,090301.0,99.2,1.0080645161290323,2010
CHA201006030,68,9,9,1,1,0,4,3,0,0,0,jenkb001,jenkb001,Bobby Jenks,True,1.0,090101.0,95.2,1.050420168067227,2010
CHA201006050,75,9,9,0,0,0,1,3,0,0,0,woodk002,woodk002,Kerry Wood,True,1.0,090201.0,97.3,1.027749229188078,2010
CHA201006060,83,9,9,1,1,0,8,7,0,0,0,jenkb001,jenkb001,Bobby Jenks,True,1.0,090101.0,95.2,1.050420168067227,2010
CHA201006080,56,7,9,1,0,0,2,1,0,0,0,thorm001,None,Matt Thornton,False,0.33,070100.33,50.0,-0.5,2010
CHA201006100,63,9,9,1,1,0,3,0,0,0,0,jenkb001,jenkb001,Bobby Jenks,True,1.0,090301.0,99.2,1.0080645161290323,2010
CHA201006220,79,9,9,1,1,2,9,6,0,1,0,jenkb001,jenkb001,Bobby Jenks,True,0.33,092310.33,50.0,2.0,2010
CHA201006230,67,9,9,1,1,0,4,2,0,0,0,jenkb001,jenkb001,Bobby Jenks,True,1.0,090201.0,97.3,1.027749229188078,2010
CHA201006240,62,9,9,1,1,0,2,0,0,0,0,jenkb001,jenkb001,Bobby Jenks,True,1.0,090201.0,97.3,1.027749229188078,2010
CHA201006260,66,9,9,1,1,0,3,2,0,0,0,thorm001,thorm001,Matt Thornton,True,1.0,090101.0,95.2,1.050420168067227,2010
CHA201007050,69,8,9,1,1,2,7,2,1,1,1,sants001,sants001,Sergio Santos,True,1.33,082531.33,94.4,1.059322033898305,2010
CHA201007060,69,9,9,1,1,0,4,1,0,0,0,jenkb001,jenkb001,Bobby Jenks,True,1.0,090301.0,99.2,1.0080645161290323,2010
CHA201007070,76,9,9,1,1,0,5,2,0,0,0,jenkb001,jenkb001,Bobby Jenks,True,1.0,090301.0,99.2,1.0080645161290323,2010
CHA201007280,77,9,9,1,1,0,6,5,0,0,0,jenkb001,jenkb001,Bobby Jenks,True,1.0,090101.0,95.2,1.050420168067227,2010
CHA201008010,63,9,9,1,1,0,4,1,0,0,0,jenkb001,jenkb001,Bobby Jenks,True,1.0,090301.0,99.2,1.0080645161290323,2010
CHA201008140,68,9,9,1,0,0,2,1,0,0,0,putzj001,None,J.J. Putz,False,1.0,090101.0,95.2,-5.208333333333337,2010
CHA201008150,72,8,9,1,0,0,7,6,0,0,0,putzj001,None,J.J. Putz,False,1.0,080101.0,29.4,-0.3541076487252125,2010
CHA201008150,58,6,9,0,0,0,4,5,0,0,0,weinr001,None,Robbie Weinhardt,False,1.0,060101.0,14.3,-0.29171528588098017,2010
CHA201008240,80,9,9,1,1,0,7,4,1,0,1,jenkb001,jenkb001,Bobby Jenks,True,1.0,090321.0,75.0,1.3333333333333333,2010
CHA201008250,67,9,9,0,0,0,1,4,0,0,0,uehak001,uehak001,Koji Uehara,True,1.0,090301.0,99.2,1.0080645161290323,2010
CHA201008280,91,9,9,0,0,0,9,12,1,0,0,rivem002,rivem002,Mariano Rivera,True,1.0,090311.0,94.1,1.0626992561105209,2010
CHA201008290,80,9,9,0,0,0,1,2,0,0,0,rivem002,rivem002,Mariano Rivera,True,1.0,090101.0,95.2,1.050420168067227,2010
CHA201009100,73,9,9,1,1,0,4,3,0,0,0,salec001,salec001,Chris Sale,True,1.0,090101.0,95.2,1.050420168067227,2010
CHA201009100,66,8,9,0,1,0,1,3,0,0,0,tejer001,salec001,Robinson Tejeda,False,2.0,080202.0,45.5,-0.45871559633027525,2010
CHA201009120,44,4,9,0,1,0,4,6,1,1,1,humbp001,None,Philip Humber,False,2.33,040232.33,14.3,-0.29171528588098017,2010
CHA201009160,92,9,9,0,0,0,5,8,0,0,0,cappm001,cappm001,Matt Capps,True,1.0,090301.0,99.2,1.0080645161290323,2010
CHA201009190,108,11,11,0,0,1,7,9,1,1,0,schld001,schld001,Daniel Schlereth,True,0.67,111220.67,86.2,1.160092807424594,2010
CHA201009280,67,8,9,0,1,0,3,4,0,0,0,bardd001,None,Daniel Bard,False,1.0,080101.0,29.4,-0.3541076487252125,2010
CHA201009290,64,8,9,1,1,2,4,2,1,1,0,thorm001,thorm001,Matt Thornton,True,1.33,082221.33,91.7,1.0905125408942202,2010
CHA201010030,64,8,9,1,1,0,5,3,0,0,0,salec001,salec001,Chris Sale,True,2.0,080202.0,45.5,2.197802197802198,2010
CHA201104090,75,9,9,1,1,0,4,1,0,0,0,salec001,salec001,Chris Sale,True,1.0,090301.0,99.2,1.0080645161290323,2011
CHA201104110,57,9,10,1,0,0,1,0,0,0,0,thorm001,fuenb001,Matt Thornton,False,0.33,090100.33,95.2,-5.208333333333337,2011
CHA201104110,72,10,10,0,0,0,1,2,0,0,0,fuenb001,fuenb001,Brian Fuentes,True,1.0,100101.0,96.6,1.0351966873706004,2011
CHA201104120,52,6,10,1,1,0,4,3,0,0,0,penat003,None,Tony Pena,False,1.0,060101.0,14.3,-0.29171528588098017,2011
CHA201104130,76,9,10,1,0,1,4,2,1,1,1,thorm001,fuenb001,Matt Thornton,False,1.0,091231.0,50.0,-0.5,2011
CHA201104130,90,10,10,0,0,0,4,7,0,0,0,fuenb001,fuenb001,Brian Fuentes,True,1.0,100301.0,96.2,1.0395010395010396,2011
CHA201104150,74,9,9,0,0,0,3,4,0,0,0,waldj001,waldj001,Jordan Walden,True,1.0,090101.0,95.2,1.050420168067227,2011
CHA201104170,69,9,9,0,0,0,2,4,0,0,0,waldj001,waldj001,Jordan Walden,True,1.0,090201.0,97.3,1.027749229188078,2011
CHA201105010,77,9,9,0,0,0,4,6,0,0,0,gregk001,gregk001,Kevin Gregg,True,1.0,090201.0,97.3,1.027749229188078,2011
CHA201105020,80,9,9,1,1,2,6,2,1,1,0,sants001,sants001,Sergio Santos,True,0.33,092420.33,50.0,2.0,2011
CHA201105040,69,8,9,0,0,1,1,3,1,0,1,cappm001,cappm001,Matt Capps,True,1.67,081221.67,88.9,1.124859392575928,2011
CHA201105170,69,9,9,1,1,0,4,3,0,0,0,sants001,sants001,Sergio Santos,True,1.0,090101.0,95.2,1.050420168067227,2011
CHA201105200,65,9,10,1,0,0,3,2,0,0,0,sants001,macdm001,Sergio Santos,False,1.33,090101.33,95.2,-5.208333333333337,2011
CHA201105200,85,10,10,0,0,2,4,6,0,0,1,macdm001,macdm001,Mike MacDougal,True,0.33,102210.33,96.2,1.0395010395010396,2011
CHA201105220,72,8,9,1,1,0,6,3,0,0,0,thorm001,thorm001,Matt Thornton,True,2.0,080302.0,45.5,2.197802197802198,2011
CHA201106030,75,8,9,1,1,2,5,4,1,1,0,sants001,sants001,Sergio Santos,True,1.33,082121.33,87.5,1.1428571428571428,2011
CHA201106040,74,9,9,0,0,0,2,4,0,0,0,valvj001,valvj001,Jose Valverde,True,1.0,090201.0,97.3,1.027749229188078,2011
CHA201106060,68,9,9,1,1,0,3,1,0,0,0,sants001,sants001,Sergio Santos,True,1.0,090201.0,97.3,1.027749229188078,2011
CHA201106080,64,8,10,0,0,1,2,4,1,0,0,wrigj001,leagb001,Jamey Wright,False,0.67,081210.67,83.3,-1.497005988023952,2011
CHA201106080,83,10,10,0,0,0,4,7,0,0,0,leagb001,leagb001,Brandon League,True,1.0,100301.0,96.2,1.0395010395010396,2011
CHA201106100,75,9,9,1,0,0,5,3,0,0,0,sants001,baila001,Sergio Santos,False,0.67,090200.67,97.3,-9.259259259259249,2011
CHA201106100,85,9,9,0,0,0,5,7,0,0,0,baila001,baila001,Andrew Bailey,True,1.0,090201.0,97.3,1.027749229188078,2011
CHA201106110,71,8,9,1,1,2,3,2,0,1,0,craij001,craij001,Jesse Crain,True,1.33,082111.33,88.6,1.1286681715575622,2011
CHA201106120,68,9,9,1,1,0,5,3,0,0,0,sants001,sants001,Sergio Santos,True,1.0,090201.0,97.3,1.027749229188078,2011
CHA201106200,72,9,9,0,0,0,3,6,0,0,0,marmc001,marmc001,Carlos Marmol,True,1.0,090301.0,99.2,1.0080645161290323,2011
CHA201106210,59,8,9,1,1,2,3,2,1,1,0,sants001,sants001,Sergio Santos,True,1.33,082121.33,87.5,1.1428571428571428,2011
CHA201106220,78,9,9,1,1,0,4,3,0,0,0,sants001,sants001,Sergio Santos,True,1.0,090101.0,95.2,1.050420168067227,2011
CHA201106240,86,10,14,0,0,0,3,4,0,0,0,cofft001,None,Todd Coffey,False,1.0,100101.0,96.6,-7.352941176470576,2011
CHA201106240,108,12,14,0,0,0,4,5,0,0,0,clipt001,None,Tyler Clippard,False,1.0,120101.0,85.7,-1.7482517482517486,2011
CHA201106250,72,9,9,1,1,0,3,0,0,0,0,sants001,sants001,Sergio Santos,True,1.0,090301.0,99.2,1.0080645161290323,2011
CHA201106260,69,9,9,0,0,0,1,2,0,0,0,stord001,stord001,Drew Storen,True,1.0,090101.0,95.2,1.050420168067227,2011
CHA201107040,62,8,9,0,1,0,2,3,0,0,0,crowa001,None,Aaron Crow,False,2.0,080102.0,29.4,-0.3541076487252125,2011
CHA201107050,82,9,9,0,0,0,3,5,0,0,0,sorij001,sorij001,Joakim Soria,True,1.0,090201.0,97.3,1.027749229188078,2011
CHA201107060,68,9,9,0,0,0,1,4,0,0,0,sorij001,sorij001,Joakim Soria,True,1.0,090301.0,99.2,1.0080645161290323,2011
CHA201107080,86,9,9,0,0,0,5,8,0,0,0,cappm001,cappm001,Matt Capps,True,1.0,090301.0,99.2,1.0080645161290323,2011
CHA201107090,63,8,9,0,1,2,2,3,1,0,1,nathj001,None,Joe Nathan,False,0.33,082120.33,87.5,-2.0,2011
CHA201107100,76,9,9,0,0,0,3,6,0,0,0,cappm001,cappm001,Matt Capps,True,1.0,090301.0,99.2,1.0080645161290323,2011
CHA201107260,73,9,9,0,0,0,4,5,0,0,0,valvj001,valvj001,Jose Valverde,True,1.0,090101.0,95.2,1.050420168067227,2011
CHA201107270,74,9,9,1,1,2,2,1,0,0,0,sants001,sants001,Sergio Santos,True,0.33,092100.33,50.0,2.0,2011
CHA201107290,61,9,9,1,1,0,3,1,0,0,0,sants001,sants001,Sergio Santos,True,1.0,090201.0,97.3,1.027749229188078,2011
CHA201107310,58,7,9,1,0,0,3,2,0,0,0,craij001,papej001,Jesse Crain,False,0.33,070100.33,50.0,-0.5,2011
CHA201107310,86,9,9,0,0,0,3,5,0,0,0,papej001,papej001,Jonathan Papelbon,True,1.0,090201.0,97.3,1.027749229188078,2011
CHA201108010,67,9,9,0,0,0,2,3,0,0,0,rivem002,rivem002,Mariano Rivera,True,1.0,090101.0,95.2,1.050420168067227,2011
CHA201108120,69,8,9,0,0,0,0,2,0,0,0,hollg001,hollg001,Greg Holland,True,2.0,080202.0,45.5,2.197802197802198,2011
CHA201108130,79,9,9,1,1,0,5,4,0,0,0,salec001,salec001,Chris Sale,True,1.0,090101.0,95.2,1.050420168067227,2011
CHA201108130,63,7,9,0,1,0,3,4,1,1,0,crowa001,salec001,Aaron Crow,False,1.0,070121.0,50.0,-0.5,2011
CHA201108160,76,9,14,1,1,0,7,6,0,0,0,sants001,None,Sergio Santos,False,1.0,090101.0,95.2,-5.208333333333337,2011
CHA201108170,72,9,9,0,0,1,1,4,1,0,0,perec002,perec002,Chris Perez,True,0.67,091310.67,50.0,2.0,2011
CHA201108180,80,9,9,0,0,0,2,4,0,0,0,perec002,perec002,Chris Perez,True,1.0,090201.0,97.3,1.027749229188078,2011
CHA201108190,73,9,9,0,0,0,4,7,0,0,0,felin001,felin001,Neftali Feliz,True,1.0,090301.0,99.2,1.0080645161290323,2011
CHA201108200,69,9,9,1,1,0,3,2,0,0,0,sants001,sants001,Sergio Santos,True,1.0,090101.0,95.2,1.050420168067227,2011
CHA201108290,66,9,9,1,1,0,3,0,0,0,0,sants001,sants001,Sergio Santos,True,1.0,090301.0,99.2,1.0080645161290323,2011
CHA201108300,77,9,9,1,1,0,8,6,0,0,0,sants001,sants001,Sergio Santos,True,1.0,090201.0,97.3,1.027749229188078,2011
CHA201108310,73,9,9,0,0,0,4,7,0,0,0,nathj001,nathj001,Joe Nathan,True,1.0,090301.0,99.2,1.0080645161290323,2011
CHA201109100,54,7,10,1,1,0,3,2,0,0,0,craij001,None,Jesse Crain,False,1.0,070101.0,50.0,-0.5,2011
CHA201109100,49,6,10,0,1,1,1,2,0,1,1,durbc001,None,Chad Durbin,False,0.67,061120.67,33.3,-0.3748125937031484,2011
CHA201109140,76,9,10,1,0,1,5,3,1,0,0,sants001,valvj001,Sergio Santos,False,1.67,091211.67,50.0,-0.5,2011
CHA201109140,89,10,10,0,0,0,5,6,0,0,0,valvj001,valvj001,Jose Valverde,True,1.0,100101.0,96.6,1.0351966873706004,2011
CHA201109250,60,8,9,0,0,2,0,2,1,1,0,hollg001,hollg001,Greg Holland,True,1.33,082221.33,91.7,1.0905125408942202,2011
CHA201109260,73,9,9,1,1,0,4,1,0,0,0,sants001,sants001,Sergio Santos,True,1.0,090301.0,99.2,1.0080645161290323,2011
CHA201109270,59,8,9,1,1,1,2,1,1,0,0,salec001,salec001,Chris Sale,True,1.67,081111.67,72.2,1.3850415512465373,2011
CHA201109280,66,9,9,1,0,0,2,1,0,0,0,salec001,franf001,Chris Sale,False,0.33,090100.33,95.2,-5.208333333333337,2011
CHA201109280,74,9,9,0,0,0,2,3,0,0,0,franf001,franf001,Frank Francisco,True,1.0,090101.0,95.2,1.050420168067227,2011
CHA201204130,67,9,9,1,1,0,5,2,0,0,0,santh001,santh001,Hector Santiago,True,1.0,090301.0,99.2,1.0080645161290323,2012
CHA201204160,73,9,10,1,0,0,4,2,0,0,0,santh001,None,Hector Santiago,False,1.0,090201.0,97.3,-9.259259259259249,2012
CHA201204170,69,9,9,0,0,0,2,3,0,0,0,johnj010,johnj010,Jim Johnson,True,1.0,090101.0,95.2,1.050420168067227,2012
CHA201204190,76,9,9,0,0,0,3,5,0,0,0,johnj010,johnj010,Jim Johnson,True,1.0,090201.0,97.3,1.027749229188078,2012
CHA201204260,62,7,9,0,0,0,3,9,0,0,0,tazaj001,tazaj001,Junichi Tazawa,True,3.0,070603.0,50.0,2.0,2012
CHA201204280,65,9,9,0,0,0,0,1,0,0,0,aceva001,aceva001,Alfredo Aceves,True,1.0,090101.0,95.2,1.050420168067227,2012
CHA201204290,60,8,9,1,1,2,3,1,1,0,0,thorm001,thorm001,Matt Thornton,True,1.33,082211.33,91.7,1.0905125408942202,2012
CHA201205020,78,9,9,0,0,0,3,6,0,0,0,perec002,perec002,Chris Perez,True,1.0,090301.0,99.2,1.0080645161290323,2012
CHA201205030,78,9,9,0,0,1,5,7,0,0,0,perec002,perec002,Chris Perez,True,0.67,091200.67,50.0,2.0,2012
CHA201205130,55,7,9,1,0,2,1,0,1,0,0,thorm001,None,Matt Thornton,False,0.33,072110.33,50.0,-0.5,2012
CHA201205140,79,9,9,1,1,0,7,5,0,0,0,reeda001,reeda001,Addison Reed,True,1.0,090201.0,97.3,1.027749229188078,2012
CHA201205140,55,6,9,0,1,0,4,5,0,0,0,putkl001,reeda001,Luke Putkonen,False,0.33,060100.33,14.3,-0.29171528588098017,2012
CHA201205150,55,6,9,1,0,1,6,5,1,0,0,ohmaw001,doteo001,Will Ohman,False,1.0,061111.0,33.3,-0.3748125937031484,2012
CHA201205150,88,9,9,0,0,2,6,10,0,1,1,doteo001,doteo001,Octavio Dotel,True,0.33,092420.33,50.0,2.0,2012
CHA201206010,75,9,9,1,1,0,7,4,0,0,0,reeda001,reeda001,Addison Reed,True,1.0,090301.0,99.2,1.0080645161290323,2012
CHA201206020,60,7,12,1,0,1,6,5,0,1,0,craij001,iwakh001,Jesse Crain,False,1.0,071111.0,50.0,-0.5,2012
CHA201206020,105,12,12,0,0,0,8,10,0,0,0,iwakh001,iwakh001,Hisashi Iwakuma,True,1.0,120201.0,85.7,1.1668611435239207,2012
